image_path,body_part,vitamin,multilabel
Skin/vitamin_B12 deficiency/milia-16.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/milia-18.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/milia-19.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/milia-4.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/milia-5.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/milia-6.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/minocycline-pigmentation-1.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/minocycline-pigmentation-2 (2).jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/minocycline-pigmentation-2.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/minocycline-pigmentation-4 (2).jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/minocycline-pigmentation-4.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-1.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-100.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-101.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-103.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-104.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-107.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-108.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-109.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-110.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-118.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-119.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-120.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-121.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-122.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-123.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-134.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-135.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-136.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-137.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-14.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-140.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-15.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-32.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-33.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-34.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-43.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-46.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-47.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-49.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-50.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-53.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-54.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-59.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-82.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-83.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-85.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-86.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-87.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-89.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-90.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-91.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-96.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-97.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/perioral-dermatitis-98.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Pityriasis-Lichenoides-18.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Pityriasis-Lichenoides-19.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Pityriasis-Lichenoides-36.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Pityriasis-Lichenoides-37.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Pityriasis-Lichenoides-52.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Pityriasis-Lichenoides-54.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-1.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-10.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-105.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-107.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-108.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-109.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-110.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-117.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-123.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-124.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-125.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-126.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-127.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-128.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-129.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-133.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-134.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-148.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-151.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-152.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-153.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-155.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-157.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-158.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-16.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-164.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-165.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-166.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-168.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-169.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-174.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-175.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-177.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-178.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-179.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-180.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-181.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-182.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-183.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-193.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-194.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-195.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-201.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-21.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-23.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-80.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-81.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-82.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-83.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-84.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-85.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-88.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-92.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-93.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-97.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rosea-99.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-12.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-21.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-3.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-32.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-36.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-37.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-38.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-42.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-44.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-46.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-5.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-50.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-51.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-52.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-53.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/pityriasis-rubra-pilaris-55.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Cellulitis-3.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-10.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-11.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-12.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-128.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-129.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-13.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-138.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-140.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-141.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-142.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-143.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-144.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-145.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-146.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-147.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-148.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-149.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-15.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-150.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-151.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-152.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-153.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-154.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-155.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-156.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-157.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-158.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-16.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-17.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Chronic-Plaque-18.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-103.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-108.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-11.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-112.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-121.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-125.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-17.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-18.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-27.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-28.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-29.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-30.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-31.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-64.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-67.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-70.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-71.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-72.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-75.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-78.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-89.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-90.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
